"specimen_no","specimen","year","CS","lnCS","src","CatalogNumber","DateCollected","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_9","RES_10","RES_11","RES_12","RES_13","RES_14","RES_15","RES_16","RES_17","RES_18"
704,"'154401-4.JPG'",1989,3.28,1.19,"control",154401,1989-02-03,-0.012375348,0.010753993,0.011067201,0.004956987,-0.000136391,0.003608487,0.001728959,0.00884967,-0.005715817,0.003503559,0.001241842,0.000518162,0.003433083,0.001343874,0.002408002,0.000813119,0.003009747,0.000769781
705,"'154401-5.JPG'",1989,3.12,1.14,"control",154401,1989-02-03,0.001955071,0.001183973,-0.003176792,-0.002502836,-0.005819108,0.003466572,-0.006765861,0.000555224,-0.004341301,-0.003297451,0.008545586,0.000757501,0.006002967,0.00396875,-0.000468509,-0.00071536,0.002920159,0.00094631
706,"'154736-1.JPG'",1989,4.5,1.5,"control",154736,1989-05-09,-0.011087944,-0.005532891,0.000967214,0.003238623,0.000688219,0.002666142,5.51622e-05,0.008931188,-0.000810138,0.001123005,-0.001993801,0.003418372,0.003823141,-0.001049694,0.000332524,-0.002876869,-0.000675241,0.00028543
707,"'154736-10.JPG'",1989,4.36,1.47,"control",154736,1989-05-09,-0.012217063,0.013352193,0.003192016,0.004048395,0.005011503,0.011360203,0.002569821,-0.002215946,-0.002267782,0.006270598,9.40337e-05,0.001858065,-0.003116629,-0.001092151,0.004540546,-0.001002394,-0.002565614,-0.000122243
708,"'154736-11.JPG'",1989,3.16,1.15,"control",154736,1989-05-09,-0.015583337,0.006110684,-0.010563175,-0.010003702,0.000811831,-0.006584145,-0.00306513,-0.00260374,0.00669558,-0.002926166,-0.006957904,3.72092e-05,0.001476478,0.004332821,-0.004347841,0.000902446,0.002828029,0.001236455
709,"'154736-12.JPG'",1989,3.85,1.35,"control",154736,1989-05-09,-0.010624915,-0.005771239,-0.006637688,-0.000167094,0.013277192,5.68043e-05,-0.007324745,-0.001034334,-0.001415263,0.000331775,-0.003258233,0.000249797,0.003085585,-0.000134638,0.002545481,-0.000992407,0.000174444,-0.001323246
710,"'154736-2.JPG'",1989,4.61,1.53,"control",154736,1989-05-09,0.007386424,-0.000390209,-0.002056152,-0.002729458,-0.000449663,0.010989945,0.014222439,0.005221302,0.001460552,0.004464908,0.000562925,-0.001709675,-0.003175797,0.000802239,-0.000279365,-0.001647804,0.003602317,-0.000364163
711,"'154736-3.JPG'",1989,4.4,1.48,"control",154736,1989-05-09,-0.016503134,0.004339869,0.006862895,-0.007811131,-0.00211105,0.001125431,0.004287824,0.004763229,-0.002747659,0.005428784,-0.00161719,0.001039718,0.001693756,-0.000576207,-0.001246704,-0.001758304,0.002498949,-0.001103559
712,"'154736-4.JPG'",1989,4.81,1.57,"control",154736,1989-05-09,-0.017019057,-0.010176233,-0.004533721,-0.012531749,0.003339269,0.005021352,-0.002678393,-0.005159395,0.001562833,-0.00031452,-0.002030989,-0.002955819,0.002119734,0.002164131,0.000149278,-0.000513172,0.000189954,-0.000140157
713,"'154736-5.JPG'",1989,4,1.39,"control",154736,1989-05-09,-0.024032118,0.000490254,-0.00048559,-0.006530373,0.004565874,-0.002551174,-0.00021894,0.003517892,0.00505468,0.002661949,-0.001378161,-0.002213679,0.003582454,0.001994445,0.002031179,0.000202502,0.000866193,-0.001101858
714,"'154736-6.JPG'",1989,4.38,1.48,"control",154736,1989-05-09,0.004109937,-0.003145608,0.01000865,-0.001630173,0.00452556,0.010184925,0.003272355,0.00318825,-0.001188045,0.000922277,0.001559983,0.004732328,-0.00147369,-0.000697615,-0.000672472,0.000296471,0.000211336,-0.000450347
715,"'154736-7.JPG'",1989,4.63,1.53,"control",154736,1989-05-09,-0.011325827,-0.001806615,-0.000301227,-0.00955839,-0.008658474,0.002484357,0.004599768,0.000819363,0.001320597,0.00171379,0.004078031,-0.002338509,-0.000272851,0.00087214,0.001874297,-0.000337376,0.00120205,-0.002175702
716,"'154736-8.JPG'",1989,4.2,1.43,"control",154736,1989-05-09,-0.005164601,-0.006126352,-0.005976267,-0.003011596,0.006358365,0.007655698,-0.000143241,-0.002506643,0.001219815,-0.002488401,0.000141408,0.000751768,0.00755139,0.001441352,0.001873895,-0.001707242,0.001650494,-0.001450643
717,"'154736-9.JPG'",1989,4.46,1.49,"control",154736,1989-05-09,-0.011954068,-0.002539509,0.00231037,-0.010049073,-0.009525272,0.008923407,0.002367215,0.003118956,0.000547177,0.001461191,-0.000247576,0.004626287,0.003570417,-0.002227018,-0.001403804,-0.000276037,-0.001081654,-0.000197714
718,"'166788-1.JPG'",1993,3.62,1.29,"control",166788,1993-04-18,-0.00022137,-0.004593254,0.000168021,0.007730728,0.000318709,0.005224043,0.003736916,0.002187237,0.006240988,-0.00192983,0.009811851,-0.00042444,-0.00254335,0.004054309,0.000983542,-0.00154471,-0.000769035,0.000989059
719,"'166788-10.JPG'",1993,3.53,1.26,"control",166788,1993-04-18,-0.021882415,0.001341917,-0.007734695,-0.002661797,0.003144808,0.006624626,0.00288514,-0.002954471,-0.006599981,-0.005935213,-0.000460614,0.001790218,0.002137848,-0.000383595,-5.99736e-05,0.002381262,0.002176223,0.001609445
720,"'166788-11.JPG'",1993,3.01,1.1,"control",166788,1993-04-18,-0.02357894,0.001532516,-0.004630758,0.005589916,0.01169774,-0.005407803,-0.004205726,0.005755744,-0.008177442,-0.004980804,-0.002526239,-0.002220038,0.00425842,0.005591587,0.008992176,-6.36339e-05,0.001763675,0.000743317
721,"'166788-2.JPG'",1993,4.06,1.4,"control",166788,1993-04-18,-0.007072643,0.006905867,-0.000349384,-0.010871001,0.001190845,0.010740846,-0.012920559,-0.00108913,-0.002125882,-0.001744413,0.001468545,0.004480298,0.004730134,-0.000270992,-0.003547988,0.000907525,-0.001005034,-0.000738703
722,"'166788-3.JPG'",1993,3.57,1.27,"control",166788,1993-04-18,-0.01741487,-0.001924733,0.007173009,-0.00053561,0.002270962,0.000859127,0.002726916,0.000972256,-0.002778677,-0.001592219,0.0065483,0.001128152,0.002379473,-8.89972e-05,-0.002507206,-0.001658838,0.001028344,-0.001275046
723,"'166788-4.JPG'",1993,3.39,1.22,"control",166788,1993-04-18,-0.016588809,0.005671,0.002691803,-0.006846156,-0.003730197,-0.005629,-0.000398068,-0.009943723,-0.000340768,0.004121103,0.008918204,-0.001050273,0.004087653,0.002817614,0.000936956,0.00249666,-0.000918381,0.002291919
724,"'166788-5.JPG'",1993,3.3,1.19,"control",166788,1993-04-18,-0.017702421,0.000963097,-0.001822985,-0.002214196,0.000386609,0.002390615,-0.007593897,0.006761162,-0.010454474,-0.006452892,-0.001241769,-0.001670813,0.001760666,0.000443864,0.004631262,-0.001751751,0.000365658,0.000433775
725,"'166788-6.JPG'",1993,3.66,1.3,"control",166788,1993-04-18,-0.015038227,-0.001522629,0.001095396,0.007618786,0.004352896,0.01193242,0.007206342,6.95926e-05,-0.004053311,-0.006988293,0.011242985,0.002476723,-0.001200433,-0.000830521,-0.001160334,-0.002868665,-0.001970066,-0.001237138
726,"'166788-7.JPG'",1993,3.96,1.38,"control",166788,1993-04-18,0.007631529,-0.005173625,-0.001236414,-0.007350255,0.016333597,0.010018587,-0.007550232,0.001785232,0.002070135,-0.008103429,-0.001353214,0.002576302,-0.001160426,0.001544256,0.002101975,-0.000289813,0.000251354,-0.002682512
727,"'166788-8.JPG'",1993,3.49,1.25,"control",166788,1993-04-18,-0.018396137,0.005640574,0.004734551,-0.009136752,0.00625082,0.012730613,-0.002601686,-0.002397282,0.000160834,-0.000914967,0.000150186,-0.003507929,0.006988586,0.00052871,0.00051429,-0.002611224,0.0015765,-0.00069378
728,"'166788-9.JPG'",1993,3.54,1.26,"control",166788,1993-04-18,-0.01483971,0.002925833,0.014175859,-0.000650051,0.009248072,-0.002731289,0.000701241,0.003742453,0.001428486,0.001991023,-0.000352574,0.002304001,-0.000838653,0.000239951,0.002188064,-0.003279697,-0.001206965,-0.000105937
729,"'162581-1.JPG'",1992,4.49,1.5,"control",163214,1992-05-11,-0.01657411,0.017731368,-0.008023919,-0.003844764,-0.011302916,0.001393619,-0.001051167,0.001849341,-0.006017125,-0.000469852,-0.003199697,0.012123518,-0.003387694,-0.003991588,0.002094852,0.002665718,0.000628134,-0.00073924
730,"'162581-2.JPG'",1992,3.65,1.3,"control",163214,1992-05-11,-0.01920773,0.010314707,0.003871046,0.011235882,-0.002594942,0.011735617,0.002422909,-0.003826788,-0.003067853,0.001612455,0.006041504,0.000272965,-0.001523695,-0.001591198,-0.001039311,0.000188796,0.000588187,-0.002218782
731,"'163214-1.JPG'",1992,4.35,1.47,"control",163214,1992-05-11,0.001214399,0.008740941,-0.00757517,0.002769816,-0.007165132,0.006361746,7.02281e-05,-0.002213559,-0.002693056,-0.000555956,0.001433838,-0.002221548,-0.006439072,-0.001939336,0.002582641,-0.00172182,-0.001873588,-0.000128557
732,"'163214-10.JPG'",1992,4.02,1.39,"control",163214,1992-05-11,-0.009612918,0.008006836,0.00396685,-0.006862527,0.001411574,-0.002574418,0.007064784,-0.003820068,0.003743498,0.002761546,0.00142527,-0.005086401,-0.003916881,0.002474783,0.000722846,-0.001116474,-0.000789942,0.000929681
733,"'163214-11.JPG'",1992,4.09,1.41,"control",163214,1992-05-11,-0.017234116,0.016489202,-0.007777739,0.004139529,0.00525321,0.00259247,-0.000409242,-0.001970225,0.001989517,0.005736513,-0.004915303,0.000936474,-0.000216486,0.003643583,-0.002737469,-0.004142596,-0.001780845,-0.00077377
734,"'163214-12.JPG'",1992,4.92,1.59,"control",163214,1992-05-11,-0.000296164,0.013414107,0.005075464,0.001526567,-0.009107906,0.004613316,0.00085607,-0.001233358,0.002794898,0.001191761,0.000457146,0.001854604,0.002183588,0.000189744,-0.001464595,-0.000166113,-0.000106297,0.002269447
735,"'163214-13.JPG'",1992,3.9,1.36,"control",163214,1992-05-11,-0.004142718,-0.01110021,0.003135824,-0.014853315,-0.0057595,-0.000220253,0.002289521,-0.004128316,0.002686831,-0.005136512,0.008076972,-0.005614414,-0.002345357,0.000312559,-0.000657108,-0.000542852,0.000556568,0.000942377
736,"'163214-14.JPG'",1992,4.24,1.44,"control",163214,1992-05-11,-0.015405778,-0.001304024,0.000227899,-0.010148409,-0.005548879,0.003865355,0.00483348,0.001808257,0.00073241,-0.001234885,-0.000619704,0.001033521,0.002242589,-0.002808223,0.000514167,-0.000310202,0.001493935,-0.000394716
737,"'163214-15.JPG'",1992,4.59,1.52,"control",163214,1992-05-11,-0.003298551,0.015397457,0.001770203,0.003082774,0.003524354,0.009915014,0.001060245,-0.000747176,-0.002410641,-0.002635679,-0.00489018,0.001283393,0.002901805,-0.002990578,-0.002351594,-0.001044042,0.001463433,0.000614705
738,"'163214-16.JPG'",1992,4.07,1.4,"control",163214,1992-05-11,-0.005236821,-0.007287428,-0.005463666,0.002291731,-0.002952298,0.003958893,-0.002774579,-0.003320694,0.003790826,-0.002856148,0.000282229,0.000376433,-0.002393548,-0.000509748,0.005016961,0.001202817,-0.000357753,0.004081935
739,"'163214-17.JPG'",1992,4.31,1.46,"control",163214,1992-05-11,-0.000718402,0.006658068,-0.004450898,-0.001400192,-0.00241575,0.004780139,-0.004185384,-0.00111089,-0.003759385,-0.003345505,-0.005885182,0.004369638,0.000714146,-0.00158427,0.001158837,-0.001177459,-0.000687411,0.001640047
740,"'163214-18.JPG'",1992,3.32,1.2,"control",163214,1992-05-11,-0.009448664,-0.002349675,0.006120902,0.004159415,-0.002843277,-0.000254695,-0.013921099,0.004424846,0.001207367,0.016701403,0.011720516,-0.003679109,0.004081096,0.001014788,0.00881834,-0.006323307,-0.000247263,0.001935027
741,"'163214-19.JPG'",1992,4.09,1.41,"control",163214,1992-05-11,-0.013612679,0.005835628,0.000689811,0.00045544,-0.00258434,0.002066761,0.006023975,-0.001437298,-0.000128932,-0.001483532,0.000179206,-0.002381268,0.000688029,0.002314896,0.001516058,0.000363936,-0.001635873,-0.000622474
742,"'163214-2.JPG'",1992,3.82,1.34,"control",163214,1992-05-11,-0.014315701,0.001297735,-0.006200354,0.011232688,0.002728522,-0.005537274,0.004720835,0.000437802,-4.08246e-05,-0.003621838,-0.000609063,0.00232755,0.001076387,-0.001299178,0.001418982,-0.002210408,0.001237586,0.000301349
743,"'163214-20.JPG'",1992,3.8,1.34,"control",163214,1992-05-11,-0.015235713,0.003889882,-0.003042009,-0.00052133,-0.002909468,-0.00327432,0.004484424,-0.002418176,0.004487853,0.004128804,4.40238e-05,-0.004371445,-0.001012416,-0.001527765,-0.001364317,-0.002703874,-0.001094708,0.00043715
744,"'163214-21.JPG'",1992,4.09,1.41,"control",163214,1992-05-11,-0.021755744,0.011527083,0.001843851,-0.005206482,-0.003801403,-0.001927387,0.002862163,-0.003487503,-0.007044745,0.002115875,-0.006555341,-0.00271449,0.002080436,0.001561314,0.002449579,0.000616945,-0.000558277,2.23066e-06
745,"'163214-22.JPG'",1992,4.1,1.41,"control",163214,1992-05-11,-0.02295205,5.47076e-05,-0.001127595,0.004570054,0.010512805,-0.000149063,-0.001241769,0.002949894,0.002428856,-0.001909328,-0.000723309,0.000990254,-0.003086806,0.000933105,0.001619291,0.000382995,-0.000772709,0.000719512
746,"'163214-23.JPG'",1992,3.89,1.36,"control",163214,1992-05-11,-0.017571472,0.004027013,0.004487018,-0.006196891,-0.005768303,-0.005583691,0.006089176,-0.005737925,0.0028994,-0.007994247,-0.00125474,0.001712612,0.000721921,0.001051222,0.001508763,0.000414228,0.001694671,0.000464207
747,"'163214-24.JPG'",1992,4.29,1.46,"control",163214,1992-05-11,-0.003202782,-0.000710242,-0.003947114,0.007138223,-0.000752443,-0.001174066,0.003594551,-0.002809026,-0.006218494,-0.002972978,-0.001292053,-0.002065079,-0.002901598,0.001658191,0.001400661,0.000218819,5.43858e-06,-0.00115416
748,"'163214-25.JPG'",1992,3.47,1.25,"control",163214,1992-05-11,-0.017370244,0.006492913,0.000398964,0.00054493,-0.003108001,-0.001970078,0.007003556,-0.004515726,-0.009549725,0.001229801,0.001095042,-2.34896e-05,-0.000889519,0.001811046,-5.9307e-05,-0.002649974,0.000391247,-0.001278377
749,"'163214-26.JPG'",1992,4.55,1.52,"control",163214,1992-05-11,-0.018511827,0.003867937,0.000396798,-0.007852608,0.001725996,0.001492071,0.002190894,0.002151679,-0.001484225,-0.000932503,-0.001443783,0.000403221,-0.003145493,-0.003056342,-0.001905661,-0.000947517,-0.000278643,-0.00036981
750,"'163214-27.JPG'",1992,4.07,1.4,"control",163214,1992-05-11,-0.008620648,0.011110559,0.00137252,-0.008357732,-0.008458156,-0.003127347,0.00384371,-0.004398469,-0.000366631,0.004636731,0.00231161,-0.001394452,-0.00446829,-0.002677923,0.004299076,-0.002069257,0.001063515,-0.001351315
751,"'163214-28.JPG'",1992,3.88,1.36,"control",163214,1992-05-11,-0.004408689,0.000562237,-0.002749935,-0.004058654,-0.001620806,-0.002397857,-0.001845802,-0.001725841,-0.00275768,-0.001727421,0.001876813,-0.00184276,-0.000821085,0.000211015,0.001318349,-8.26579e-05,0.001508031,-0.001974791
752,"'163214-29.JPG'",1992,4.51,1.51,"control",163214,1992-05-11,8.77326e-05,-0.002842408,0.000528773,-0.009997336,-0.003543293,0.000462277,-0.006748927,0.005017842,-0.007107791,-0.002990837,0.003537573,0.001788589,0.002624189,-0.00219474,0.001770514,0.000603025,0.001481623,0.000474397
753,"'163214-3.JPG'",1992,4.45,1.49,"control",163214,1992-05-11,-0.009140465,0.019564935,-0.015439259,0.007947644,-0.015907725,-0.000690521,0.00498817,0.002152396,0.00489964,-0.004104121,0.001551816,0.000930517,-0.001171327,-0.003494645,0.000403207,0.001354947,0.0009317,0.001209286
754,"'60875-1.JPG'",1969,4.33,1.46,"control",60875,1969-12-18,-0.009601718,0.014784099,0.024044812,-0.007166821,0.005486958,0.011322582,0.006040402,0.002074656,0.00548863,0.002308732,0.000249376,0.017426319,-0.006594415,0.00185918,-0.001313512,-0.002850105,-0.004250858,0.003332017
755,"'60875-10.JPG'",1969,3.32,1.2,"control",60875,1969-12-18,-0.016528322,0.016872433,-0.020567216,-0.001226889,0.003277953,-0.00373913,0.006875346,-0.007235618,-0.007814658,-0.004309555,0.002250456,0.008568905,0.002594816,0.007237435,-0.003352886,-0.002652819,-0.002490139,0.000705307
756,"'60875-11.JPG'",1969,3.79,1.33,"control",60875,1969-12-18,-0.022141571,0.020127386,-0.017564474,-0.005697102,-0.007092342,-0.005353264,-0.004807493,-0.001697681,-0.003680618,-0.002989624,0.00295288,-0.011234751,0.002434195,-0.000178211,0.001796709,0.002005173,-0.002662651,0.000487896
757,"'60875-12.JPG'",1969,3.75,1.32,"control",60875,1969-12-18,-0.008192304,0.010584225,0.001444809,-0.005339617,-0.004864168,0.003409001,-0.013735469,0.004375779,1.96564e-05,-0.000447368,-0.000265218,-0.003423197,-0.003256149,0.004184112,-0.002493114,0.001353149,-0.002610492,-0.000959997
758,"'60875-13.JPG'",1969,3.8,1.33,"control",60875,1969-12-18,0.004939505,0.0152573,0.002652568,-0.0144276,0.003332133,0.015812356,-0.009115284,0.003601197,-0.005428579,0.000638383,0.004300886,0.005819346,-0.001673793,0.005593359,-0.002969028,0.002487342,-0.000896278,-0.002554948
759,"'60875-14.JPG'",1969,4.08,1.41,"control",60875,1969-12-18,-0.022248391,0.023253902,0.009717138,0.000814511,0.005979689,-0.002096158,0.005768971,0.003630787,0.001602814,0.001478934,-0.003270767,0.006703551,-0.003931214,-0.000384966,-0.002277628,-0.000254736,-0.000848544,0.000635814
760,"'60875-15.JPG'",1969,4.03,1.39,"control",60875,1969-12-18,0.004533742,0.017620944,0.007473372,-0.008851654,-0.00330218,0.003133689,0.005651167,0.003402359,-0.004364653,-0.001845893,0.005779722,-0.000264913,-0.006796529,0.001961552,-0.00345053,-0.000747829,-0.000447847,0.00087638
761,"'60875-16.JPG'",1969,4.45,1.49,"control",60875,1969-12-18,0.000299843,0.018813344,-0.003293086,-0.002277657,-0.007124199,0.004297701,-0.006961209,0.002408739,-0.000476794,-0.00024618,0.003842359,-0.002336563,0.004601065,0.004359319,-0.006339161,-0.00261218,0.000980788,0.000166809
762,"'60875-17.JPG'",1969,3.58,1.28,"control",60875,1969-12-18,-0.000806947,0.016020265,0.001105879,0.009229176,-0.001779607,0.009417014,-0.006811592,0.003986924,-0.002024748,0.000677261,0.003690785,0.001559471,-0.006471362,0.002595243,-0.000124726,0.001225667,0.002581131,0.00125223
763,"'60875-18.JPG'",1969,3.39,1.22,"control",60875,1969-12-18,0.00625185,0.007223953,0.011032048,-0.012089245,-0.003951271,0.006640441,-0.000522908,0.010643817,0.000103417,-0.010187731,0.001590053,0.00384613,-0.007721695,0.005046682,-0.002240692,-0.000926199,0.000341668,0.001240078
764,"'60875-19.JPG'",1969,3.73,1.32,"control",60875,1969-12-18,0.003569776,0.00609576,0.009605513,-0.001909071,0.001149082,0.004816373,-0.002568217,0.003629915,-0.004270625,-0.002255258,0.00250914,0.001941399,-0.001374796,0.003265302,-0.003691395,-0.0015114,0.002653131,-0.000150753
765,"'60875-2.JPG'",1969,3.55,1.27,"control",60875,1969-12-18,-0.010502663,0.007990217,0.005910216,-0.000167923,-0.000338771,-0.00162201,-0.006755881,0.00719818,-0.006841247,0.001006682,0.009866428,-0.005803738,-0.003188931,0.001689371,-0.003876871,-0.001816529,0.000113173,0.000664777
766,"'60875-20.JPG'",1969,4.59,1.52,"control",60875,1969-12-18,-0.010952406,0.016077837,-0.008000017,0.007364477,-0.003293908,-0.003393757,-0.001835381,0.006182829,-0.004242319,-0.004579792,-0.000763567,-0.004337736,-0.000263434,0.002642918,-0.002595899,-0.003624826,-0.001139439,-0.001040982
767,"'60875-21.JPG'",1969,3.85,1.35,"control",60875,1969-12-18,-0.007124048,0.006333331,0.009554478,-0.001358357,0.000728737,0.00067878,-0.0014315,0.004821052,-0.002089322,-0.001130671,0.000648699,-0.000790725,-0.003093383,0.000545515,-0.002896098,0.000136462,-0.001456939,0.001953152
768,"'60875-22.JPG'",1969,3.86,1.35,"control",60875,1969-12-18,0.001939794,0.00156512,-0.005299965,0.000709072,0.011797444,0.000820728,-0.004673335,-0.000980125,-0.004970352,-0.003427226,0.003116654,-0.002618152,-0.005953885,0.00329058,-9.62755e-05,-0.002603621,-0.001375904,0.003975801
769,"'60875-23.JPG'",1969,3.88,1.35,"control",60875,1969-12-18,0.004220311,0.007267163,-0.005241673,-0.009372891,-0.005656444,0.000283195,-0.00150689,0.009369722,-0.008172692,-0.006551358,0.001767979,-0.00240884,0.001121812,-0.006000936,-0.004529286,-0.003728971,0.00020468,0.000264251
770,"'60875-24.JPG'",1969,3.07,1.12,"control",60875,1969-12-18,-0.002943935,0.013328986,0.001069293,-0.002383878,0.003415222,0.007729141,-0.009991433,0.016169761,0.006556653,-0.003787041,-0.002000089,-0.000609213,0.000400533,-0.004208025,-0.005676262,0.000957215,0.002196401,-0.002244152
771,"'60875-25.JPG'",1969,4.2,1.43,"control",60875,1969-12-18,-0.000627286,0.006371537,0.009763426,-0.012390581,0.006131213,0.008182148,0.00194325,0.006166325,0.003671615,-0.003333229,0.001084064,0.006177722,-0.003462621,-0.002532281,-0.005330129,0.001277077,-0.000703362,0.000849347
